[0, 3, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 4, 3, 0, 10, 6, 0, 1, 0, 4, 0, 0, 0, 13, 0, 3, 0, 0, 4, 0, 4, 4, 0, 2, 9, 6, 0, 0, 1, 0, 9, 0, 17, 0, 0, 0, 0, 9, 0, 0, 0, 4, 2, 9, 0, 0, 0, 19, 0, 0, 0, 0, 6, 0, 6, 0, 0, 0, 3, 0, 0, 6, 0, 0, 0, 12, 0, 0, 0, 0, 0, 24, 0, 0, 0, 8, 0, 0, 0, 0, 7, 0, 0, 0, 0, 32, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 12, 1, 2, 5, 9, 0, 0, 10, 0, 0, 0, 5, 0, 0, 14, 0, 0, 4, 2, 0, 0, 0, 0, 21, 0, 0, 0, 3, 1, 14, 0, 0, 0, 0, 12, 0]
[1, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 10, 6, 0, 0, 0, 7, 2, 3, 0, 0, 0, 15, 0, 0, 0, 0, 2, 0, 0, 13, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 6, 0, 0, 5, 2, 9, 0, 0, 6, 0, 0, 0, 10, 0, 0, 12, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 6, 0, 3, 0, 0, 18, 0, 2, 0, 10, 0, 0, 0, 0, 6, 0, 0, 0, 0, 34, 0, 27, 0, 0, 0, 0, 0, 4, 0, 0, 2, 0, 9, 0, 0, 23, 0, 0, 0, 17, 0, 2, 0, 0, 0, 7, 0, 0, 9, 1, 5, 1, 0, 0, 11, 0, 0, 0, 0, 0, 18, 0, 1, 0, 19, 0, 0, 0, 0, 0, 9]
[0, 3, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 22, 0, 0, 2, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 7, 0, 0, 11, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 5, 0, 0, 3, 0, 8, 3, 0, 0, 0, 25, 0, 0, 0, 0, 0, 2, 0, 0, 14, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 20, 0, 0, 0, 5, 10, 0, 0, 0, 0, 8, 0, 0, 4, 0, 0, 0, 0, 35, 25, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 20, 0, 0, 16, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 4, 0, 0, 0, 5, 0, 0, 0, 23, 0, 0, 0, 9, 0, 0, 0, 0, 14]
[0, 3, 24, 0, 0, 0, 0, 0, 0, 0, 2, 0, 12, 0, 0, 9, 0, 0, 13, 3, 0, 0, 6, 0, 0, 13, 0, 0, 3, 0, 0, 0, 6, 0, 2, 0, 8, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 9, 0, 0, 9, 0, 0, 0, 0, 11, 0, 0, 12, 0, 0, 12, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 18, 0, 0, 0, 0, 1, 1, 0, 8, 0, 0, 0, 0, 31, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 9, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 5, 0, 0, 14, 0, 0, 4, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 13, 0, 0, 17, 0, 0]
[0, 3, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 7, 0, 6, 10, 0, 0, 0, 0, 13, 0, 0, 0, 0, 12, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 8, 6, 0, 9, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 22, 0, 0, 1, 0, 0, 0, 0, 22]
[0, 3, 24, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 19, 0, 0, 0, 5, 0, 25, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 9, 14, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 18, 0, 0, 0, 10, 0, 0, 0, 8, 0, 0, 11, 0, 0, 0, 0, 0, 5, 0, 3, 0, 2, 3, 0, 6, 0, 0, 15, 0, 4, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 40, 0, 21, 0, 0, 0, 0, 4, 0, 2, 0, 0, 6, 2, 0, 14, 1, 10, 0, 0, 0, 18, 0, 1, 1, 0, 4, 0, 0, 12, 0, 4, 2, 0, 9, 0, 0, 0, 0, 14, 0, 0, 0, 10, 0, 0, 0, 13, 0, 0, 0, 9]
[0, 3, 24, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 11, 0, 3, 0, 5, 7, 9, 0, 0, 1, 0, 11, 0, 0, 0, 12, 0, 0, 0, 0, 4, 0, 7, 0, 0, 11, 4, 0, 0, 0, 0, 13, 0, 13, 0, 0, 0, 6, 0, 0, 5, 0, 2, 4, 0, 11, 0, 0, 0, 0, 17, 0, 0, 4, 0, 8, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 17, 0, 0, 4, 0, 15, 0, 0, 0, 0, 3, 0, 0, 9, 0, 1, 0, 26, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 1, 0, 10, 0, 6, 8, 0, 7, 0, 16, 0, 0, 0, 0, 9, 0, 1, 1, 5, 3, 0, 10, 0, 2, 0, 0, 1, 0, 19, 0, 0, 0, 0, 10, 0, 7, 0, 0, 8, 12, 0]
[1, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 3, 0, 10, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 6, 0, 9, 0, 0, 15, 0, 0, 0, 0, 10, 0, 2, 0, 0, 6, 0, 0, 1, 0, 7, 0, 0, 0, 6, 2, 0, 0, 19, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 4, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0]
[0, 3, 24, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 23, 0, 0, 0, 11, 5, 0, 0, 4, 0, 0, 15, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 23, 0, 0, 0, 15, 0, 0, 0, 0, 12, 0, 0, 1, 0, 18, 0, 0, 0, 10, 0, 0, 0, 8, 0, 0, 11, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 14, 0, 0, 0, 13, 0, 0, 11, 0, 0, 4, 0, 0, 0, 9, 0, 0, 2, 0, 0, 26, 34, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 6, 0, 10, 4, 0, 11, 0, 0, 13, 0, 5, 0, 1, 2, 0, 6, 1, 7, 1, 4, 0, 0, 0, 9, 0, 0, 0, 0, 19, 0, 0, 3, 12, 0, 0, 0, 5, 12, 0]
[1, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 4, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 7, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 1, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 28, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 16, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 2, 0, 14, 0, 0, 0, 0, 0, 7, 0, 0, 0, 20, 0, 0, 2, 0, 15, 0, 0, 0, 12, 0]
