[0, 0, 18, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 30, 0, 0, 28, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 10, 5, 0, 0, 7, 0, 11, 9, 0, 0, 14, 0, 0, 0, 0, 33, 0, 0, 14, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 22, 0, 19, 0, 2, 0, 6, 0, 24, 0, 0, 0, 0, 0, 12, 0, 3, 0, 14, 0, 0, 0, 0, 0, 41, 0, 0, 0, 4, 0, 10, 0, 38, 0, 0, 0, 0, 0, 21, 0, 0, 0, 16]
[0, 9, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 15, 0, 30, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 22, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 22, 0, 0, 31, 0, 2, 0, 0, 0, 0, 25, 0, 0, 9]
[0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 38, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 20, 0, 0, 8, 0, 0, 24, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 25, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 6, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 11]
[6, 0, 0, 8, 0, 21, 0, 1, 0, 11, 0, 0, 15, 0, 0, 0, 45, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 19, 0, 0, 1, 0, 0, 0, 35, 0, 0, 0, 0, 0, 12, 0, 0, 0, 23, 0, 0, 0, 14, 0, 0, 16, 0, 0, 0, 20, 0, 39, 0, 0, 0, 0, 0, 0, 0, 36, 7]
[6, 0, 4, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 8, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 18, 0, 0, 0, 6, 0, 0, 30, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 13]
[0, 9, 0, 0, 20, 0, 2, 0, 0, 0, 24, 0, 0, 0, 9, 0, 43, 0, 0, 0, 2, 9, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 83, 0]
[6, 0, 4, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 21, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 7]
[6, 0, 4, 0, 16, 0, 5, 0, 0, 0, 21, 0, 4, 0, 0, 17, 20, 0, 0, 12, 0, 0, 13, 2, 0, 0, 11, 0, 0, 0, 20, 0, 0, 0, 8, 0, 13, 0, 9, 0, 0, 0, 21, 0, 9, 21, 0, 0, 0, 0, 5, 0, 0, 2, 0, 3, 1, 13, 0, 0, 39, 0, 0, 0, 0, 12, 0, 0, 0, 0, 23, 0, 0, 0, 5, 0, 4, 8, 0, 0, 8, 11, 0, 16, 0, 1, 0, 0, 20, 21, 0, 0, 0, 0, 0, 38, 0, 0, 0, 7]
[0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 43, 0, 0, 0, 0, 1, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 37, 0, 0, 29, 0, 0, 0, 0, 0, 0, 26, 12, 0]
[0, 0, 0, 22, 0, 7, 0, 0, 0, 28, 0, 0, 0, 0, 0, 21, 0, 0, 43, 0, 0, 0, 0, 0, 6, 1, 3, 0, 0, 0, 28, 0, 0, 0, 0, 0, 23, 0, 1, 0, 0, 0, 29, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 12, 0, 0, 0, 18, 0, 0, 0, 0, 24, 0, 1, 0, 6, 2, 8, 0, 2, 10, 0, 0, 6, 13, 0, 14, 0, 0, 0, 0, 25, 16, 0, 17, 0, 0, 0, 0, 0, 21, 0, 7]
