43, 4439.801627283159
103, 1786.4203930083413
103, 1786.4203930083413
43, 4439.801627283159
44, 3954.743865712724
84, 1982.4590836936773
80, 2057.470456955812
63, 2505.777393007981
89, 1932.2943303135755
54, 3133.968327996737
66, 2383.850473659775
47, 3614.3849233130773
95, 1836.6393069830335
61, 2613.102901517579
76, 2127.534963242913
92, 1893.394164016502
51, 3292.487185631241
69, 2346.021240251809
58, 2787.0483065890107
55, 2964.461400063687
56, 2907.1522912037917
74, 2164.4947839965816
59, 2702.2949677691827
52, 3261.798987739635
46, 3780.4519263011775
49, 3489.307958304993
45, 3811.2301860349708
99, 1822.1975804501433
72, 2258.7982870104383
71, 2266.2733046134267
49, 3489.307958304993
100, 1800.0519705377721
