173,1736.850823789547
170,1738.593755223283
161,1747.6214348078554
160,1753.421987204483
156,1789.685355160725
155,1802.0659288458896
153,1809.5676402889612
150,1840.256282268461
148,1861.0331092158715
144,1871.1336771586944
143,1886.6805993359496
142,1897.2213528360944
140,1957.3370895864807
137,1991.0096503751563
136,1993.6580398822184
135,2000.8316685755644
131,2026.36599704582
129,2088.042236156623
128,2125.9989059781988
126,2151.5158222747755
124,2216.284796670596
121,2254.3605842177326
120,2268.002149345041
119,2280.858178496214
116,2404.3829774272767
113,2406.203435172893
109,2633.9416862580383
108,2834.909678980254
107,2857.516118947025
105,2882.788479092705
104,2971.476919068584
101,3035.42047737621
100,3160.019334319608
99,3653.271336626835
97,3823.050425636311
96,4306.378265762656
95,4371.065136304228
94,4904.838775226009
