63,5839.213154141504
55,5885.484597925206
53,5934.4432389607255
52,6003.105668113842
51,6031.692937131374
50,6037.31014492103
47,6110.486103457587
46,6147.467909787574
44,6177.68680801765
41,6339.180823152711
39,6477.463817635236
37,6771.142487246481
35,7029.363030533496
34,7087.136100204858
33,7312.287306004242
32,7486.283010961447
31,7633.080037579582
27,7750.619043374885
26,9037.528362348725
25,9081.876977123233
24,10868.868398033146
23,11277.232719468537
21,12358.290452802772
20,15142.820973630034
17,18554.80063625657
