112,1524.4657816412548
110,1550.41479745255
107,1569.708892337433
104,1594.4679086171586
101,1612.2239693873576
98,1699.4428128215295
96,1702.19850829172
93,1718.3677688994226
91,1752.1726374055518
90,1774.6236141296374
86,1828.0214171565672
83,1874.2908345089409
79,1959.3413882757895
78,2015.532705114041
76,2052.2418463037484
75,2081.7104385911566
74,2109.357233203554
73,2123.229933430183
72,2201.9604633822096
71,2233.169831238324
70,2233.4549868283725
69,2281.301223193588
66,2331.043944363628
63,2434.2204667772107
60,2526.1474508647752
58,2593.8424517790286
56,2695.478697801449
55,2786.876583026849
53,2878.1014674419366
52,3118.688075488624
49,3242.280447889298
48,3443.6952759753303
47,3495.3683621037912
46,3619.934973626698
45,3659.040899874584
44,3695.9588416264455
42,3814.0602611011886
40,4023.731073145414
38,4497.011112890014
37,4816.528627409034
36,5086.105089611593
35,5468.012925569095
34,5770.387701229566
33,6878.624536367002
