163,1190.186795539892
162,1192.6186008010145
149,1254.5715023085374
146,1262.7224198828728
142,1265.531567406107
140,1274.053053125123
139,1297.1386172746934
132,1308.0220245104852
129,1317.3524851274385
124,1343.0500885671022
121,1367.8883299144222
120,1379.5915272442276
119,1394.5162946218113
118,1415.0379906583976
117,1463.7571708022065
116,1475.4445964031074
115,1489.37607366332
113,1517.7397411557145
106,1545.3997933682704
103,1594.5944049228162
101,1648.4720787354308
100,1669.150964237832
97,1706.607471369089
93,1791.9598218563472
92,1818.5810283646108
90,1876.062869608685
85,2033.192935688189
84,2053.7189545748665
83,2080.4967555422745
73,2387.422542508191
62,2540.6360655490694
59,2651.0904720152507
58,2836.5856189527804
56,2916.480286509065
55,2930.0343231402444
54,2991.129864855117
53,3058.8487124098865
52,3144.93090219545
50,3171.3229529909627
49,3242.6056055984195
48,3401.9079621247342
45,3477.7065870112788
43,3681.562173096562
42,3845.526439060544
40,4043.924216820496
39,4194.124628227343
38,4534.607202669576
37,4926.688313464425
36,5592.538382490059
35,5853.539226829244
34,6469.561234596403
