156,1316.269826394573
146,1323.906068692316
144,1330.5322356099614
133,1345.8940940071886
131,1354.772124392288
130,1367.4780586528962
128,1371.4921686307607
127,1377.879140522798
126,1389.516600848291
125,1418.0850460950487
124,1421.3723531471396
117,1465.8212144022275
114,1487.8614557695105
111,1518.211206746898
110,1531.940160953758
109,1559.621196648165
107,1578.7870091133536
104,1598.1991794973137
103,1627.654997667062
102,1633.100079317831
100,1661.7242173966697
96,1681.4693833035633
94,1723.8385620035406
92,1733.1522840121454
91,1750.9118030689644
90,1818.4709499799176
85,1831.3441220223256
83,1882.7010412308437
82,1944.684091090549
79,1963.6507326839912
78,1992.255233757722
77,2017.1852015608288
75,2066.547493833285
73,2092.1667687400395
71,2185.970536685508
69,2192.0966549094583
66,2343.043233635248
64,2388.5028828225204
63,2448.298964042824
61,2507.764283307218
59,2562.5611995894064
57,2648.4691906811254
55,2711.093302615309
53,2926.241561563351
52,3021.17969197942
51,3065.7162936243167
49,3148.660248012921
48,3282.7781451262945
46,3406.9099773170788
45,3453.86338624754
44,3627.6423050984936
42,3643.3437222666007
37,4039.473102397061
31,4920.28788772487
29,6199.764069994019
28,7968.542104639495
