35, 5461.847279835534
36, 4745.60226452531
36, 4745.60226452531
37, 4428.59662155418
37, 4428.59662155418
37, 4428.59662155418
37, 4428.59662155418
38, 4280.01581732594
41, 3914.763033795576
41, 3914.763033795576
41, 3914.763033795576
49, 3224.787997057135
52, 3021.9234035340082
52, 3021.9234035340082
52, 3021.9234035340082
56, 2832.9526154738555
59, 2710.2369052353406
60, 2672.1402236208855
63, 2574.1600589664918
103, 1732.416899681183
103, 1732.416899681183
103, 1732.416899681183
104, 1712.186996183101
104, 1712.186996183101
104, 1712.186996183101
104, 1712.186996183101
104, 1712.186996183101
127, 1475.3958632951865
127, 1475.3958632951865
127, 1475.3958632951865
127, 1475.3958632951865
127, 1475.3958632951865
