86, 3063.254400386754
96, 2784.9643246624214
80, 3343.76560293608
68, 4497.606560200203
62, 5022.985170286859
58, 6371.797216914274
69, 4193.904001380197
79, 3407.406446511346
83, 3110.821006554295
74, 3707.6128944051648
70, 4092.1671576913895
77, 3573.3265818263853
61, 5232.5545882992
51, 7292.296804369984
73, 3955.990717940199
57, 6413.726916260108
66, 4607.872226736625
59, 5872.455072293257
60, 5737.119646489288
78, 3499.635457687596
65, 4964.741645678412
87, 2975.3614393824414
71, 3964.7135909516983
101, 2570.92703867793
93, 2820.9879517904665
99, 2780.7513336846987
120, 2531.0960078325793
54, 8017.2184490146665
105, 2628.631090573939
59, 6378.306137730402
76, 5572.686294035952
84, 4514.5482355973
