113, 2427.6105540967264
95, 3080.781022974547
92, 3217.545544459499
97, 2852.635386254022
109, 2466.529711108559
79, 5401.504088410875
81, 4426.993440104114
101, 2488.371408914178
93, 3089.713739221389
80, 5059.999993827965
126, 2254.0370046668895
83, 3982.8174247001525
88, 3431.2671310117516
91, 3355.8131151683397
98, 2702.6433226748172
120, 2299.819829360462
86, 3569.0419182280675
114, 2409.7430546332857
115, 2349.8405190179797
131, 2206.365386183928
144, 2123.4963534740164
84, 3732.967062967852
134, 2161.44327171445
138, 2182.1827297758937
80, 5236.209155741879
119, 2395.6781353340466
83, 4611.142367305852
85, 3882.9840876946987
105, 2635.113045179715
134, 2308.642271017039
102, 3016.5411276962104
92, 3524.101593420017
